codigo,descripcion,uvr1,uvr2,uvr3,valor_facturar_nivel1,valor_facturar_nivel2,valor_facturar_nivel3,anestesia_nivel1,anestesia_nivel2,anestesia_nivel3
63663,Revisión  de electrodos de neuroestimulador espinal o placa/paleta. Incluyendo fluroscopia si se realiza.,7,,8,104.44,112.21000000000001,123.48,87.264,96.96,106.72
63664,"Revisión  de electrodos de neuroestimulador espinal o placa/paleta. Por laminectomia o laminotomia, incluyendo fluoroscopía cuando se realiza",12,,8,179.04,192.36,211.68,87.264,96.96,106.72
63685,Inserción o recolocación de un neuroestimulador espinal de pulso generador o acoplamiento directo o inductivo.,9.6,,5,143.232,153.888,169.344,54.54,60.599999999999994,66.7
63688,Revisión o remoción de generador o recibidor de neuroestimulador de pulsos espinal implantado.,7,,5,104.44,112.21000000000001,123.48,54.54,60.599999999999994,66.7
63700,Reparo de meningocele: menor de 5 0s. De diámetro.,26,,8,387.92,416.78000000000003,458.64,87.264,96.96,106.72
63702,Reparo de meningocele: mayor de 5 0s. De diámetro.,28,,8,417.76,448.84000000000003,493.92,87.264,96.96,106.72
63704,Reparo de mielomeningocele; menos de 5 0s. De diámetro.,30,,8,447.6,480.90000000000003,529.2,87.264,96.96,106.72
63706,Reparo de mielomeningocele; mayor de 5 0s. De diámetro.,32,,8,477.44,512.96,564.48,87.264,96.96,106.72
63707,"Reparación de perdida de LCR dural, sin requerir laminectomia  ",32,,8,477.44,512.96,564.48,87.264,96.96,106.72
63709,"Reparación de perdida de LCR dural o pseudomeningocele, con laminectomia.",32,,8,477.44,512.96,564.48,87.264,96.96,106.72
63710,"Injerto dural, espinal",31,,8,462.52,496.93000000000006,546.84,87.264,96.96,106.72
63740,"Derivación lumbar, subaracnoidea-peritoneal, -pleural u otra, incluyendo laminectomia.",33.8,,8,504.29599999999994,541.814,596.232,87.264,96.96,106.72
63741,"Derivación lumbar, subaracnoidea-peritoneal, -pleural u otra,  percutáneo, no requiere laminectomia",23.4,,8,349.128,375.102,412.776,87.264,96.96,106.72
63744,"Reemplazo, irrigación o revisión de derivación lumbosubaracnoidea",16.9,,8,252.14799999999997,270.907,298.116,87.264,96.96,106.72
63746,Remoción de derivación lumbosubaracnoidea completa sin reemplazo del sistema.,13,,8,193.96,208.39000000000001,229.32,87.264,96.96,106.72
64400,"Inyección, agente anestésico; nervio trigémino, cualquier división o rama.",2.5,,3,37.3,40.075,44.1,32.724,36.36,40.019999999999996
64402,"Inyección, agente anestésico; nervio facial.",1.8,,3,26.856,28.854000000000003,31.752000000000002,32.724,36.36,40.019999999999996
64405,"Inyección, agente anestésico; nervio occipital mayor.",0.7,,3,10.443999999999999,11.221,12.347999999999999,32.724,36.36,40.019999999999996
64408,"Inyección, agente anestésico; nervio vago.",1.2,,3,17.904,19.236,21.168,32.724,36.36,40.019999999999996
64410,"Inyección, agente anestésico; nervio frénico",1.2,,3,17.904,19.236,21.168,32.724,36.36,40.019999999999996
64412,"Inyección, agente anestésico; nervio accesorio espinal.",1.2,,3,17.904,19.236,21.168,32.724,36.36,40.019999999999996
64413,"Inyección, agente anestésico; plexo cervical.",1.2,,3,17.904,19.236,21.168,32.724,36.36,40.019999999999996
64415,"Inyección, agente anestésico; plexo braquial.",1.5,,3,22.38,24.045,26.46,32.724,36.36,40.019999999999996
64416,"Inyección, agente anestésico; plexo braquial, infusión continua con catéter (incluido colocación de catéter) incluye el manejo diario para administración de agente anestésico",2.7,,3,40.284,43.281000000000006,47.62800000000001,32.724,36.36,40.019999999999996
64417,"Inyección, agente anestésico; nervio axilar.",1.5,,3,22.38,24.045,26.46,32.724,36.36,40.019999999999996
64418,"Inyección, agente anestésico; nervio supraescapular.",1.5,,3,22.38,24.045,26.46,32.724,36.36,40.019999999999996
64420,"Inyección, agente anestésico; nervio intercostal simple.",1.5,,3,22.38,24.045,26.46,32.724,36.36,40.019999999999996
64421,"Inyección, agente intercostal. Múltiple bloqueo regional.",1.5,,3,22.38,24.045,26.46,32.724,36.36,40.019999999999996
64425,"Inyección, agente ilioinguinal, nervio iliohipogastrico.",1.5,,3,22.38,24.045,26.46,32.724,36.36,40.019999999999996
64430,"Inyección, agente pudendo.",1.5,,3,22.38,24.045,26.46,32.724,36.36,40.019999999999996
64435,"Inyección, agente anestésico; paracervical (nervio uterino).",1.5,,3,22.38,24.045,26.46,32.724,36.36,40.019999999999996
64445,"Inyección, agente ciático, único.",1.5,,3,22.38,24.045,26.46,32.724,36.36,40.019999999999996
64446,"Inyección, agente ciático, infusión continua por catéter (incluye la colocación del catéter), incluye el manejo diario para la administración de un agente anestésico.",2.5,,3,37.3,40.075,44.1,32.724,36.36,40.019999999999996
64447,"Inyección de agente anestésico, nervio femoral, único.",1.2,,3,17.904,19.236,21.168,32.724,36.36,40.019999999999996
64448,"Inyección de agente anestésico, nervio femoral, infusión continua por catéter (incluye la colocación del catéter), incluye el manejo diario para la administración de un agente anestésico.",2.3,,3,34.315999999999995,36.869,40.571999999999996,32.724,36.36,40.019999999999996
64449,"Inyección de agente anestésico; plexo lumbar, vía posterior, infusión continua por catéter (incluye la colocación del catéter), incluye el manejo diario para la administración de un agente anestésico.",1.4,,3,20.887999999999998,22.442,24.695999999999998,32.724,36.36,40.019999999999996
64450,Inyección de agente anestésico; otros nervios periféricos o ramas.,0.6,,3,8.952,9.618,10.584,32.724,36.36,40.019999999999996
64455,"Inyección de anestésico o esteroides, al nervio digital común ej. Neuroma de morton",0.6,,3,8.952,9.618,10.584,32.724,36.36,40.019999999999996
64479,"Inyección de agente anestésico y/o esteroide, transforaminal epidural, cervical o torácica, un nivel.",2.5,,5,37.3,40.075,44.1,54.54,60.599999999999994,66.7
64480,"Inyección de agente anestésico y/o esteroide, transforaminal epidural, cervical o torácica,  cada segmento adicional cervical o torácico (lístelo separadamente en adición al código del procedimiento primario).",1.2,,0,17.904,19.236,21.168,0.0,0.0,0.0
64483,"Inyección de agente anestésico y/o esteroide, transforaminal epidural,  lumbar o sacro, un nivel.",2,,5,29.84,32.06,35.28,54.54,60.599999999999994,66.7
64484,"Inyección de agente anestésico y/o esteroide, transforaminal epidural,  lumbar o sacro, cada segmento adicional lumbar o sacro (lístelo separadamente en adición al código del procedimiento primario).",1,,0,14.92,16.03,17.64,0.0,0.0,0.0
64490,"Inyección de agente anestésico diagnostico o terapéutico, articulación facetaria paravertebral o nervio fascetario;  guiado por imagen de fluroscopia, cervical o torácica, único nivel",1.7,,5,25.364,27.251,29.988,54.54,60.599999999999994,66.7
64491,"Segundo nivel, lístelo separadamente en adición al código primario",1,,0,14.92,16.03,17.64,0.0,0.0,0.0
64492,"Tercer nivel y ningún nivel adicional, lístelo separadamente en adición al código primario",1,,0,14.92,16.03,17.64,0.0,0.0,0.0
64493,"Inyección de agente anestésico diagnostico o terapéutico, articulación facetaria paravertebral o nervio fascetario;  guiado por imagen de fluroscopia, lumbar o sacro único nivel",1.5,,5,22.38,24.045,26.46,54.54,60.599999999999994,66.7
64494,"Segundo nivel, lístelo separadamente en adición al código primario",1,,0,14.92,16.03,17.64,0.0,0.0,0.0
64495,"Tercer nivel y ningún nivel adicional, lístelo separadamente en adición al código primario",1,,0,14.92,16.03,17.64,0.0,0.0,0.0
64505,"Inyección, agente anestésico; ganglio esfenopalatino.",1.3,,3,19.396,20.839000000000002,22.932000000000002,32.724,36.36,40.019999999999996
64508,"Inyección, agente anestésico; seno - carotideo (procedimiento separado).",1.3,,3,19.396,20.839000000000002,22.932000000000002,32.724,36.36,40.019999999999996
64510,"Inyección, agente anestésico; ganglio estrellado (simpático cervical).",1.3,,3,19.396,20.839000000000002,22.932000000000002,32.724,36.36,40.019999999999996
64517,"Inyección, agente anestésico; plexo hipogástrico superior.",1.1,,3,16.412000000000003,17.633000000000003,19.404000000000003,32.724,36.36,40.019999999999996
64520,"Inyección, agente anestésico; lumbar o torácico (simpático paravertebral).",1.5,,5,22.38,24.045,26.46,54.54,60.599999999999994,66.7
64530,"Inyección, agente anestésico; plexo celiaco, con o sin monitoreo radiológico.",1.3,,3,19.396,20.839000000000002,22.932000000000002,32.724,36.36,40.019999999999996
64550,Aplicación de neuroestimulador transcutaneo de superficie.,1,,0,14.92,16.03,17.64,0.0,0.0,0.0
64553,Implantación percutánea de electrodos para neuroestimulador; nervio craneal,4.6,,5,68.63199999999999,73.738,81.14399999999999,54.54,60.599999999999994,66.7
64555,Implantación percutánea de electrodos para neuroestimulador; nervio periférico.,3.6,,3,53.712,57.708000000000006,63.504000000000005,32.724,36.36,40.019999999999996
64560,Implantación percutánea de electrodos para neuroestimulador; nervio autonómico.,3.6,,3,53.712,57.708000000000006,63.504000000000005,32.724,36.36,40.019999999999996
64561,Implantación percutánea de electrodos para neuroestimulador; nervio sacro (colocación transforaminal).,5,,3,74.6,80.15,88.2,32.724,36.36,40.019999999999996
64565,Implantación percutánea de electrodos para neuroestimulador; neuromuscular.,3.6,,3,53.712,57.708000000000006,63.504000000000005,32.724,36.36,40.019999999999996
64566,"Neuroestimulaciòn tibial posterior, con electrodo percutáneo, tratamiento único, incluye programación",0.8,,0,11.936,12.824000000000002,14.112000000000002,0.0,0.0,0.0
64568,Incisión para implantación de electrodos para neuroestimulacion; nervio craneano y generador de pulso. (Ej. Nervio vago),17.6,,5,262.59200000000004,282.12800000000004,310.46400000000006,54.54,60.599999999999994,66.7
64569,"Incisión para implantación de electrodos para neuroestimulacion; nervio craneano, incluye la conexión del generador de pulso. (Ej. Nervio vago)",17.3,,3,258.116,277.319,305.172,32.724,36.36,40.019999999999996
64570,Remoción para implantación de electrodos para neuroestimulacion; nervio craneano y generador de pulso. (Ej. Nervio vago),15.2,,5,226.784,243.656,268.128,54.54,60.599999999999994,66.7
64575,Incisión para implantación de electrodos para neuroestimulacion; nervio periférico.,6.8,,4,101.456,109.004,119.952,43.632,48.48,53.36
64577,Incisión para implantación de electrodos para neuroestimulacion; nervio autonómico.,6.8,,5,101.456,109.004,119.952,54.54,60.599999999999994,66.7
64580,Incisión para implantación de electrodos para neuroestimulacion; neuromuscular.,6.8,,4,101.456,109.004,119.952,43.632,48.48,53.36
64581,Incisión para implantación de electrodos para neuroestimulacion; nervio sacro (colocación transforaminal).,9,,8,134.28,144.27,158.76,87.264,96.96,106.72
64585,Revisión o retiro de electrodos para neuroestimulador periférico.,5.9,,5,88.028,94.57700000000001,104.07600000000001,54.54,60.599999999999994,66.7
64590,Inserción o recolocación de un neuroestimulador periférico de pulso generador o acoplamiento directo o inductivo.,6.4,,5,95.488,102.59200000000001,112.89600000000002,54.54,60.599999999999994,66.7
64595,Revisión o retiro de receptor o generador de pulsos del neuroestimulador periférico.,4.3,,5,64.15599999999999,68.929,75.852,54.54,60.599999999999994,66.7
64600,"Destrucción por agente neurolitico, nervio trigémino; supra orbital,  infraorbitario, mentoniano o rama alveolar inferior.",2.5,,3,37.3,40.075,44.1,32.724,36.36,40.019999999999996
64605,"Destrucción por agente neurolitico, segunda y tercera división a nivel del agujero oval.",4.5,,3,67.14,72.135,79.38,32.724,36.36,40.019999999999996
64610,"Destrucción por agente neurolitico, segunda y tercera división a nivel del agujero oval bajo control radiológico.",5.5,,3,82.06,88.165,97.02000000000001,32.724,36.36,40.019999999999996
64611,"Destrucción  con  agente neurolìtico de glándulas parótida, salival, submaxilar, bilateral.",2.5,,3,37.3,40.075,44.1,32.724,36.36,40.019999999999996
64612,"Destrucción con agente neurolitico de músculos inervados por el nervio facial (ej.: por bleforoespasmo, espasmo hemifacial).",2.4,,3,35.808,38.472,42.336,32.724,36.36,40.019999999999996
64613,"Destrucción por agente neurolitico, músculos cervicales espinales (ej.: por torticolis espasmódica).",2.4,,5,35.808,38.472,42.336,54.54,60.599999999999994,66.7
64614,"Destrucción por agente neurolitico, musculo (s) de tronco y/o extremidad (es) (ej.: por parálisis cerebral distónica, esclerosis múltiple).",2.6,,5,38.792,41.678000000000004,45.864000000000004,54.54,60.599999999999994,66.7
64620,Destrucción por agente neurolitico nervio intercostal.,1.5,,5,22.38,24.045,26.46,54.54,60.599999999999994,66.7
64622,"Destrucción por agente neurolitico, nervio paravertebral facetario; lumbar o sacro, un nivel. ",2.5,,5,37.3,40.075,44.1,54.54,60.599999999999994,66.7
64623,"Destrucción por agente neurolitico, nervio paravertebral facetario; lumbar o sacro, cada nivel lumbar o sacro adicional (lístelo separadamente en adición al código del procedimiento primario).",0.5,,0,7.46,8.015,8.82,0.0,0.0,0.0
64626,"Destrucción por agente neurolitico, nervio paravertebral facetario; cervical o torácico, un nivel. ",3.9,,5,58.187999999999995,62.517,68.796,54.54,60.599999999999994,66.7
64627,"Destrucción por agente neurolitico, nervio paravertebral facetario; cada segmento cervical o torácico adicional (lístelo separadamente en adición al código del procedimiento primario).",1.5,,0,22.38,24.045,26.46,0.0,0.0,0.0
64630,"Destrucción por agente neurolitico, nervio pudendo.",0.8,,3,11.936,12.824000000000002,14.112000000000002,32.724,36.36,40.019999999999996
64632,Destrucción por agente neurolitico; nervio digital común plantar,1.1,,3,16.412000000000003,17.633000000000003,19.404000000000003,32.724,36.36,40.019999999999996
64640,"Destrucción por agente neurolitico, otros nervios periféricos o ramas.",0.8,,3,11.936,12.824000000000002,14.112000000000002,32.724,36.36,40.019999999999996
64650,Quimio denervación de glándulas ecrinas. Dos axilas,0.8,,3,11.936,12.824000000000002,14.112000000000002,32.724,36.36,40.019999999999996
64653,"Otra área (cuero cabelludo, cara, cuello) por día",1,,3,14.92,16.03,17.64,32.724,36.36,40.019999999999996
64680,"Destrucción por agente neurolitico plexo celiaco, con o sin monitoreo radiológico.",0.8,,3,11.936,12.824000000000002,14.112000000000002,32.724,36.36,40.019999999999996
64681,Destrucción por agente neurolitico plexo hipogástrico superior.,2.1,,3,31.332,33.663000000000004,37.044000000000004,32.724,36.36,40.019999999999996
64702,"Neuroplastia; digital, uno o ambos del mismo dedo. ",5,,3,74.6,80.15,88.2,32.724,36.36,40.019999999999996
64704,Neuroplastia;  en nervio de mano o pie.,8,,3,119.36,128.24,141.12,32.724,36.36,40.019999999999996
64708,"Neuroplastia de nervio periférico mayor, brazo o pierna distinto a los especificados.",10,,3,149.2,160.3,176.4,32.724,36.36,40.019999999999996
64712,Neuroplastia de  nervio ciático.,14,,4,208.88,224.42000000000002,246.96,43.632,48.48,53.36
64713,Neuroplastia de  plexo braquial.,13,,5,193.96,208.39000000000001,229.32,54.54,60.599999999999994,66.7
64714,Neuroplastia de plexo lumbar.,13,,8,193.96,208.39000000000001,229.32,87.264,96.96,106.72
64716,Neuroplastia y/o transposición; nervio craneano (especificado).,15,,5,223.8,240.45000000000002,264.6,54.54,60.599999999999994,66.7
64718,Neuroplastia y/o transposición; nervio cubital a nivel del codo ,11,,3,164.12,176.33,194.04000000000002,32.724,36.36,40.019999999999996
64719,Neuroplastia y/o transposición; nervio cubital a nivel de muñeca.,7.9,,3,117.86800000000001,126.63700000000001,139.35600000000002,32.724,36.36,40.019999999999996
64721,Neuroplastia y/o transposición; nervio mediano a nivel de túnel carpiano.,8.4,,3,125.328,134.65200000000002,148.17600000000002,32.724,36.36,40.019999999999996
64722,Descompresión; nervios no especificados (especifique),10,,4,149.2,160.3,176.4,43.632,48.48,53.36
64726,Descompresión; nervio digital plantar.,4.8,,3,71.616,76.944,84.672,32.724,36.36,40.019999999999996
64727,"Neurolisis interna, requiriendo uso de microscopio operatorio (lístelo separadamente en adición al código del procedimiento primario). (neuroplastia incluye neurolisis externa).",Equivale al 25% del procedimiento principal,,0,,,,0.0,0.0,0.0
64732,Sección o avulsión de nervio supraorbitario.,8.4,,5,125.328,134.65200000000002,148.17600000000002,54.54,60.599999999999994,66.7
64734,Sección o avulsión de nervio infraorbitario.,8.4,,5,125.328,134.65200000000002,148.17600000000002,54.54,60.599999999999994,66.7
64736,Sección o avulsión de nervio mentoniano.,12,,5,179.04,192.36,211.68,54.54,60.599999999999994,66.7
64738,Sección o avulsión de nervio alveolar inferior por osteotomía.,12,,5,179.04,192.36,211.68,54.54,60.599999999999994,66.7
64740,Sección o avulsión de nervio lingual.,6,,5,89.52,96.18,105.84,54.54,60.599999999999994,66.7
64742,Sección o avulsión de nervio facial.,12,,5,179.04,192.36,211.68,54.54,60.599999999999994,66.7
64744,Sección o avulsión de nervio occipital mayor.,9,,5,134.28,144.27,158.76,54.54,60.599999999999994,66.7
64746,Sección o avulsión de nervio frénico.,6,,5,89.52,96.18,105.84,54.54,60.599999999999994,66.7
64752,Sección o avulsión de nervio vago (vagotomía) transtorácico.,16.7,,12,249.164,267.701,294.588,130.896,145.44,160.07999999999998
64755,"Sección o avulsión de  vagotomía limitada al tercio proximal del estómago (vagotomía  selectiva proximal, vagotomía gástrica proximal, vagotomía de  células parietales, vagotomía selectiva supragastrica o altamente  selectiva.",25.3,,7,377.476,405.559,446.29200000000003,76.356,84.83999999999999,93.38
64760,Sección o avulsión de  vagotomía nervio vago (vagotomía) abdominal.,16.1,,7,240.21200000000002,258.083,284.004,76.356,84.83999999999999,93.38
64761,Sección o avulsión de nervio pudendo ,5.8,,3,86.536,92.974,102.312,32.724,36.36,40.019999999999996
64763,"Sección o avulsión del nervio obturador, extrapelvico, con o sin tenotomía de aductores",6.9,,3,102.94800000000001,110.60700000000001,121.71600000000001,32.724,36.36,40.019999999999996
64766,"Sección o avulsión de nervio obturador, intrapelvico, con o sin tenotomía de aductores",11.5,,4,171.58,184.34500000000003,202.86,43.632,48.48,53.36
64771,"Transeccion o avulsión de otro nervio craneal, extradural.",13.2,,11,196.944,211.596,232.84799999999998,119.988,133.32,146.74
64772,Sección de avulsión de otros nervios espinales extradurales.,7.2,,10,107.424,115.41600000000001,127.00800000000001,109.08,121.19999999999999,133.4
64774,Escisión de neuroma; nervio cutáneo quirúrgicamente identificable.,4.8,,5,71.616,76.944,84.672,54.54,60.599999999999994,66.7
64776,"Escisión de neuroma; nervio digital, uno o ambos, mismo dedo",4.8,,3,71.616,76.944,84.672,32.724,36.36,40.019999999999996
64778,"Escisión de neuroma;  nervio digital, cada dedo adicional (anote separadamente en  adición al código del procedimiento primario).",2,,0,29.84,32.06,35.28,0.0,0.0,0.0
64782,"Escisión de neuroma;  mano o pie, excepto nervio digital.",7.2,,3,107.424,115.41600000000001,127.00800000000001,32.724,36.36,40.019999999999996
64783,"Escisión de neuroma;  mano o pie, cada nervio adicional, excepto en el mismo dedo  (anote separadamente en adición al código del procedimiento  primario).",3,,0,44.76,48.09,52.92,0.0,0.0,0.0
64784,"Escisión de neuroma;  nervio periférico mayor, excepto ciático.",10.8,,4,161.136,173.12400000000002,190.51200000000003,43.632,48.48,53.36
64786,Escisión de neuroma;  nervio ciático.,12.6,,4,187.992,201.978,222.264,43.632,48.48,53.36
64787,Implantación de terminación nerviosa dentro de hueso o musculo (anote separadamente en adición al código del procedimiento primario).,6.3,,0,93.996,100.989,111.132,0.0,0.0,0.0
64788,Escisión de neurofibroma o neurilenoma; nervio cutáneo.,7.6,,5,113.392,121.828,134.064,54.54,60.599999999999994,66.7
64790,Escisión de neurofibroma o neurilenoma nervio periférico mayor.,9.9,,5,147.708,158.69700000000003,174.63600000000002,54.54,60.599999999999994,66.7
64792,Escisión de neurofibroma o neurilenoma extenso (incluyendo de tipo maligno),12.1,,5,180.53199999999998,193.963,213.444,54.54,60.599999999999994,66.7
64795,Biopsia de nervio.,3,,5,44.76,48.09,52.92,54.54,60.599999999999994,66.7
64802,Simpatectomía cervical ,16,,10,238.72,256.48,282.24,109.08,121.19999999999999,133.4
64804,Simpatectomía cervicotorácica ,22,,10,328.24,352.66,388.08000000000004,109.08,121.19999999999999,133.4
64809,Simpatectomía toracolumbar,22,,13,328.24,352.66,388.08000000000004,141.804,157.56,173.42
64818,Simpatectomía lumbar ,13.2,,7,196.944,211.596,232.84799999999998,76.356,84.83999999999999,93.38
64820,"Simpatectomía de arterias digitales, cada dedo",15,,3,223.8,240.45000000000002,264.6,32.724,36.36,40.019999999999996
64821,Simpatectomía arteria radial.,11,,3,164.12,176.33,194.04000000000002,32.724,36.36,40.019999999999996
64822,Simpatectomía arteria cubital,11,,3,164.12,176.33,194.04000000000002,32.724,36.36,40.019999999999996
64823,Simpatectomía arco palmar superficial.,12.7,,3,189.48399999999998,203.581,224.028,32.724,36.36,40.019999999999996
64831,Sutura de nervio digital mano o pie. Un nervio.,5.8,,3,86.536,92.974,102.312,32.724,36.36,40.019999999999996
64832,Sutura de nervio digital mano o pie. Cada nervio digital adicional. (Anote separadamente en  adición al  código del procedimiento primario).,2.5,,0,37.3,40.075,44.1,0.0,0.0,0.0
64834,Sutura de un nervio de la mano o el pie; nervio común sensitivo.,8,,3,119.36,128.24,141.12,32.724,36.36,40.019999999999996
64835,Sutura de un nervio de la mano o el pie; rama motora tenar,10,,3,149.2,160.3,176.4,32.724,36.36,40.019999999999996
64836,Sutura de un nervio de la mano o el pie; motora cubital.,12,,3,179.04,192.36,211.68,32.724,36.36,40.019999999999996
64837,Sutura de cada nervio adicional en mano o pie. (Anote separadamente en adición al código del procedimiento primario).,6,,0,89.52,96.18,105.84,0.0,0.0,0.0
64840,Sutura del nervio tibial posterior.,12,,3,179.04,192.36,211.68,32.724,36.36,40.019999999999996
64856,"Sutura de un nervio periférico mayor; de brazo o pierna, excepto ciático, incluyendo transposición.",12,,3,179.04,192.36,211.68,32.724,36.36,40.019999999999996
64857,"Sutura de un nervio periférico mayor; de brazo o pierna, excepto ciático, sin transposición.",12,,3,179.04,192.36,211.68,32.724,36.36,40.019999999999996
64858,Sutura de nervio ciático.,14.7,,3,219.32399999999998,235.641,259.308,32.724,36.36,40.019999999999996
64859,"Sutura de cada nervio periférico mayor, adicional. (Anote separadamente en adición al código del procedimiento primario).",6,,0,89.52,96.18,105.84,0.0,0.0,0.0
64861,Sutura de; plexo braquial.,13.5,,5,201.42,216.40500000000003,238.14000000000001,54.54,60.599999999999994,66.7
64862,Sutura de plexo lumbar.,13.5,,8,201.42,216.40500000000003,238.14000000000001,87.264,96.96,106.72
64864,Sutura de nervio facial (extracraneal).,12,,5,179.04,192.36,211.68,54.54,60.599999999999994,66.7
64865,Sutura de nervio facial (extracraneal).infratemporal con o sin injerto.,12,,11,179.04,192.36,211.68,119.988,133.32,146.74
64866,Anastomosis; accesorio facial - espinal.,29.5,,5,440.14,472.88500000000005,520.38,54.54,60.599999999999994,66.7
64868,Anastomosis; facial - hipogloso,29.5,,5,440.14,472.88500000000005,520.38,54.54,60.599999999999994,66.7
64870,Anastomosis; facial-frénico,29.5,,5,440.14,472.88500000000005,520.38,54.54,60.599999999999994,66.7
64872,Sutura de nervio; que requiera sutura secundaria o retardada (se añade a código para neurorrafia primaria).nota: valor equivale al 25% del procedimiento primario,Equivale al 25% del procedimiento principal,,0,,,,0.0,0.0,0.0
64874,Sutura de nervio; requiriendo movilización proximal extensa o transposición nerviosa (se añade a código para sutura nerviosa).nota: valor equivale al 25% del procedimiento primario, Equivale al 25% del procedimiento principal,,0,,,,0.0,0.0,0.0
64876,Sutura de nervio; requiriendo acortamiento de un hueso de extremidad. (Anote  separadamente en adición al código de sutura de nervio). Nota: valor equivale al 25% del procedimiento primario,Equivale al 25% del procedimiento principal,,0,,,,0.0,0.0,0.0
64885,"Injerto de nervio, cabeza o cuello, hasta 4 cm de extensión.",29.5,,5,440.14,472.88500000000005,520.38,54.54,60.599999999999994,66.7
64886,"Injerto de nervio, cabeza o cuello,  más de 4 cm de extensión.",32,,5,477.44,512.96,564.48,54.54,60.599999999999994,66.7
64890,"Injerto nervioso (incluye la obtención del injerto) un cabo nervioso mano o pie, hasta 4 cm de longitud.",14,,3,208.88,224.42000000000002,246.96,32.724,36.36,40.019999999999996
64891,"Injerto nervioso (incluye la obtención del injerto) un cabo nervioso mano o pie, más de 4 cm de longitud.",16,,3,238.72,256.48,282.24,32.724,36.36,40.019999999999996
64892,"Injerto nervioso (incluye la obtención del injerto) un cabo nervioso, brazo o pierna; hasta 4 cm de longitud.",14,,4,208.88,224.42000000000002,246.96,43.632,48.48,53.36
64893,"Injerto nervioso (incluye la obtención del injerto) un cabo nervioso, brazo o pierna;  más de 4 cm de longitud.",16,,4,238.72,256.48,282.24,43.632,48.48,53.36
64895,"Injerto nervioso (incluye la obtención del injerto) varios cabos (cable) mano o pie, hasta 4 cm de longitud.",18,,3,268.56,288.54,317.52,32.724,36.36,40.019999999999996
64896,"Injerto nervioso (incluye la obtención del injerto) varios cabos (cable) mano o pie, más de 4 cm de longitud.",20,,3,298.4,320.6,352.8,32.724,36.36,40.019999999999996
64897,Injerto nervioso (incluye la obtención del injerto) varios cabos (cable) brazo o pierna hasta 4  cm de longitud.,18,,4,268.56,288.54,317.52,43.632,48.48,53.36
64898,Injerto nervioso (incluye la obtención del injerto) varios cabos (cable) brazo o pierna  más de 4 cm de longitud.,20,,4,298.4,320.6,352.8,43.632,48.48,53.36
64901,"Injerto de nervio, cada nervio adicional; 1 cabo. (Anote separadamente en adición al código del procedimiento primario).",2,,0,29.84,32.06,35.28,0.0,0.0,0.0
64902,"Injerto de nervio, cada nervio adicional; varios cabos (cable). (Anote separadamente en adición al código del procedimiento primario).",4,,0,59.68,64.12,70.56,0.0,0.0,0.0
64905,Transferencia pedículo nervioso; primer tiempo.,8,,4,119.36,128.24,141.12,43.632,48.48,53.36
64907,Transferencia pedículo nervioso; segundo tiempo.,8,,4,119.36,128.24,141.12,43.632,48.48,53.36
64910,"Reparo de nervio con injerto venoso alogénico o conducto sintético, cada nervio",14,,4,208.88,224.42000000000002,246.96,43.632,48.48,53.36
64911,"Reparo de nervio con injerto venoso autógeno, cada nervio",17,,4,253.64,272.51,299.88,43.632,48.48,53.36
64999,"Procedimientos no listados, sistema nervioso",CM (criterio medico  ,,4,,,,43.632,48.48,53.36
65091,Evisceración del contenido ocular sin implante.,12,,5,179.04,192.36,211.68,54.54,60.599999999999994,66.7
65093,Evisceración del contenido ocular con implante.,15,,5,223.8,240.45000000000002,264.6,54.54,60.599999999999994,66.7
65101,"Enucleación del ojo, sin implante",15,,5,223.8,240.45000000000002,264.6,54.54,60.599999999999994,66.7
65103,Enucleación del ojo con implante músculos no suturados al implante.,16.8,,5,250.656,269.30400000000003,296.35200000000003,54.54,60.599999999999994,66.7
65105,Enucleación del ojo con implante; inserción de músculos al implante.,20.4,,5,304.368,327.012,359.856,54.54,60.599999999999994,66.7
65110,Exenteración de orbita sin incluir injerto de piel.; solamente,24,,5,358.08,384.72,423.36,54.54,60.599999999999994,66.7
65112,Exenteración de orbita sin incluir injerto de piel.; con extirpación terapéutica del hueso.,27,,5,402.84,432.81000000000006,476.28000000000003,54.54,60.599999999999994,66.7
65114,Exenteración de orbita sin incluir injerto de piel.; con extirpación terapéutica del hueso. Con colgajo miocutaneo o musculo,31.2,,5,465.50399999999996,500.136,550.368,54.54,60.599999999999994,66.7
65125,"Modificación de un implante ocular, con colocación o recolocación de clavijas (ej.: moldeando receptáculo para que el implante ajuste). (procedimiento separado)",7.2,,5,107.424,115.41600000000001,127.00800000000001,54.54,60.599999999999994,66.7
65130,"Inserción de un implante ocular después de la evisceración, en la esclera.",13.8,,5,205.89600000000002,221.21400000000003,243.43200000000002,54.54,60.599999999999994,66.7
65135,"Inserción de un implante ocular  luego de enucleación, sin fijación muscular al implante",15,,5,223.8,240.45000000000002,264.6,54.54,60.599999999999994,66.7
65140,"Inserción de un implante ocular  luego de enucleación, reimplantar los músculos al implante.",18,,5,268.56,288.54,317.52,54.54,60.599999999999994,66.7
65150,"Reinserción de implante ocular, con o sin injerto conjuntival.",13.2,,5,196.944,211.596,232.84799999999998,54.54,60.599999999999994,66.7
65155,Uso de material extraño para reforzar y/o fijar los músculos al  implante.,14.4,,5,214.848,230.83200000000002,254.01600000000002,54.54,60.599999999999994,66.7
